Date,Article,Price,Parking,Rooms,Meters,Floor,Sqmp
04-11-2020,88457440,820,0,3,65.0,0,12.62
04-11-2020,88335319,1100,0,2,87.0,0,12.64
04-11-2020,87054162,1200,0,2,68.0,2,17.65
04-11-2020,89122153,1200,0,3,80.0,4,15.0
04-11-2020,88903556,945,0,3,70.0,5,13.5
04-11-2020,81866029,1200,0,3,60.0,6,20.0
04-11-2020,88934441,1200,0,3,70.0,4,17.14
04-11-2020,88896104,1050,0,2,80.0,3,13.12
04-11-2020,88816493,725,0,2,55.0,3,13.18
04-11-2020,88815934,850,0,2,55.0,3,15.45
04-11-2020,88813558,950,0,2,68.0,4,13.97
04-11-2020,39175530,950,0,2,61.0,0,15.57
04-11-2020,88671186,890,0,2,48.0,4,18.54
04-11-2020,88622810,1100,0,3,98.0,4,11.22
04-11-2020,87513026,1025,0,2,71.0,5,14.44
04-11-2020,87632464,1200,0,2,60.0,4,20.0
04-11-2020,29049690,1200,0,2,60.0,1,20.0
04-11-2020,88077757,880,0,2,63.0,8,13.97
04-11-2020,88333957,1100,0,2,65.0,0,16.92
04-11-2020,88148688,1175,0,3,90.0,0,13.06
04-11-2020,39980572,1200,0,2,78.0,0,15.38
04-11-2020,87933267,1200,0,2,52.0,4,23.08
04-11-2020,87697531,1100,0,3,85.0,2,12.94
04-11-2020,86834131,950,0,3,80.0,3,11.88
04-11-2020,84289379,1200,0,2,50.0,1,24.0
04-11-2020,84679020,1100,0,2,80.0,1,13.75
04-11-2020,85816642,1150,1,3,65.0,1,17.69
04-11-2020,89101368,800,0,2,75.0,4,10.67
04-11-2020,89032507,1200,0,3,65.0,1,18.46
04-11-2020,89030554,1100,0,3,83.0,2,13.25
04-11-2020,89022784,1200,0,4,90.0,1,13.33
04-11-2020,88997821,850,0,3,57.0,4,14.91
04-11-2020,88986665,870,0,2,64.0,2,13.59
04-11-2020,88978971,1200,0,4,68.0,5,17.65
04-11-2020,88977152,1200,0,3,68.0,1,17.65
04-11-2020,88973742,900,0,2,86.0,0,10.47
04-11-2020,88972258,900,0,3,52.0,1,17.31
04-11-2020,88968384,900,0,3,75.0,3,12.0
04-11-2020,88941447,1100,0,3,85.0,2,12.94
04-11-2020,88938728,1200,0,4,99.0,4,12.12
04-11-2020,88902065,1100,0,3,80.0,1,13.75
04-11-2020,88888052,1100,0,3,57.0,5,19.3
04-11-2020,88837660,900,0,2,45.0,0,20.0
04-11-2020,88797643,1100,0,3,75.0,9,14.67
04-11-2020,88794862,1050,0,3,75.0,0,14.0
04-11-2020,88794169,1000,0,2,46.0,3,21.74
04-11-2020,88792406,825,0,2,60.0,1,13.75
04-11-2020,88733005,1000,0,3,115.0,0,8.7
04-11-2020,88727525,850,0,2,60.0,2,14.17
04-11-2020,88668628,1080,0,2,56.0,2,19.29
04-11-2020,88668266,950,0,2,65.0,4,14.62
04-11-2020,88662561,950,0,3,81.0,1,11.73
04-11-2020,88480795,900,0,3,71.0,3,12.68
04-11-2020,88462715,950,0,3,77.0,3,12.34
04-11-2020,88396662,1200,0,2,62.0,1,19.35
04-11-2020,88364153,850,0,2,50.0,3,17.0
04-11-2020,88078697,880,0,3,75.0,0,11.73
04-11-2020,88120648,1050,0,4,86.0,2,12.21
04-11-2020,87325442,1150,0,3,74.0,5,15.54
04-11-2020,40187967,950,0,2,67.0,10,14.18
04-11-2020,89144416,950,0,3,75.0,1,12.67
04-11-2020,89142861,950,0,2,65.0,1,14.62
04-11-2020,88960531,1080,0,2,48.0,1,22.5
04-11-2020,89125061,967,0,2,81.0,1,11.94
04-11-2020,89065635,1200,0,3,65.0,3,18.46
04-11-2020,82240194,760,0,2,40.0,1,19.0
04-11-2020,89045806,990,0,2,55.0,2,18.0
04-11-2020,89010755,750,0,3,80.0,3,9.38
04-11-2020,88990848,1120,0,3,70.0,2,16.0
04-11-2020,88944734,900,0,3,60.0,2,15.0
04-11-2020,88916088,1200,0,3,75.0,1,16.0
04-11-2020,88280714,1150,0,2,70.0,3,16.43
04-11-2020,88913956,1000,0,3,85.0,2,11.76
04-11-2020,88875197,990,0,2,54.0,1,18.33
04-11-2020,88732810,1099,0,3,70.0,6,15.7
04-11-2020,88719098,900,0,3,75.0,10,12.0
04-11-2020,87942732,950,0,3,78.0,4,12.18
04-11-2020,89142066,1000,0,3,70.0,0,14.29
04-11-2020,89142568,800,0,3,54.0,4,14.81
04-11-2020,89122062,1100,0,2,60.0,5,18.33
04-11-2020,89122112,1200,0,2,70.0,3,17.14
04-11-2020,25300065,980,0,2,55.0,3,17.82
04-11-2020,83500863,950,0,2,50.0,1,19.0
04-11-2020,633620,1120,0,2,67.0,0,16.72
04-11-2020,89023454,990,0,3,70.0,5,14.14
04-11-2020,89002834,1200,0,2,55.0,0,21.82
04-11-2020,88894550,1095,0,4,82.0,1,13.35
04-11-2020,88964291,1100,0,4,90.0,2,12.22
04-11-2020,88932186,1000,0,2,60.0,1,16.67
04-11-2020,88922813,1100,0,2,65.0,3,16.92
04-11-2020,88918278,890,0,3,72.0,3,12.36
04-11-2020,88915716,950,0,3,90.0,4,10.56
04-11-2020,88902818,830,0,3,69.0,0,12.03
04-11-2020,88891281,1000,0,3,75.0,4,13.33
04-11-2020,88858391,1145,0,3,83.0,1,13.8
04-11-2020,88849530,790,0,2,54.0,0,14.63
04-11-2020,88835161,930,0,3,83.0,3,11.2
04-11-2020,88647831,1155,0,2,64.0,2,18.05
04-11-2020,88827030,1100,0,2,67.0,1,16.42
04-11-2020,88815166,950,0,3,90.0,3,10.56
04-11-2020,88813382,1100,1,3,85.0,3,12.94
04-11-2020,88600361,775,0,2,60.0,1,12.92
04-11-2020,88792304,1060,0,3,66.0,2,16.06
04-11-2020,88809267,1100,0,2,79.0,0,13.92
04-11-2020,33007481,1100,0,3,80.0,0,13.75
04-11-2020,88756733,750,0,2,60.0,0,12.5
04-11-2020,88746721,980,0,2,60.0,0,16.33
04-11-2020,88736291,1200,0,3,80.0,5,15.0
04-11-2020,88729004,1000,0,2,65.0,1,15.38
04-11-2020,88457371,895,0,3,60.0,0,14.92
04-11-2020,88124470,925,0,3,68.0,0,13.6
04-11-2020,88219814,820,0,2,52.0,1,15.77
04-11-2020,89123158,1200,0,4,95.0,1,12.63
04-11-2020,89097483,1200,0,2,60.0,1,20.0
04-11-2020,89044507,750,0,3,55.0,0,13.64
04-11-2020,89028426,1000,0,2,63.0,0,15.87
04-11-2020,89017476,1050,0,2,60.0,3,17.5
04-11-2020,87896880,1100,0,3,70.0,2,15.71
04-11-2020,88924620,1150,0,3,74.0,3,15.54
04-11-2020,88894908,1100,0,4,107.0,5,10.28
04-11-2020,88864169,1150,0,3,70.0,2,16.43
04-11-2020,88797228,1100,0,3,80.0,0,13.75
04-11-2020,88719522,950,0,2,72.0,4,13.19
04-11-2020,88484100,775,0,2,42.0,4,18.45
04-11-2020,88334610,1200,0,2,75.0,5,16.0
04-11-2020,27972074,899,0,4,110.0,2,8.17
04-11-2020,88716334,1190,0,2,89.0,1,13.37
04-11-2020,89012186,950,0,3,65.0,1,14.62
04-11-2020,88273809,850,0,2,38.0,3,22.37
04-11-2020,88954864,1150,0,2,60.0,4,19.17
04-11-2020,88933343,950,0,3,85.0,6,11.18
04-11-2020,88865150,800,0,2,49.0,5,16.33
04-11-2020,88785672,900,0,3,70.0,2,12.86
04-11-2020,88785330,1000,0,3,89.0,8,11.24
04-11-2020,86782588,1200,0,3,80.0,11,15.0
04-11-2020,88692647,1040,0,3,65.0,5,16.0
04-11-2020,88607802,1150,0,3,80.0,3,14.38
04-11-2020,88574642,850,0,2,85.0,0,10.0
04-11-2020,88574641,900,0,2,43.0,4,20.93
04-11-2020,88558195,1000,0,3,94.0,2,10.64
04-11-2020,88525482,1200,0,3,85.0,3,14.12
04-11-2020,37573258,1100,0,2,,0,20.0
04-11-2020,84991033,950,0,3,81.0,3,11.73
04-11-2020,88118035,999,0,2,70.0,1,14.27
04-11-2020,35378793,1000,0,2,58.0,4,17.24
04-11-2020,83911661,1050,0,3,69.0,6,15.22
04-11-2020,38703698,1200,0,2,65.0,1,18.46
04-11-2020,89133643,920,0,3,65.0,0,14.15
04-11-2020,89108299,1200,0,3,77.0,3,15.58
04-11-2020,89108314,1200,0,4,94.0,0,12.77
04-11-2020,89048526,950,0,3,66.0,6,14.39
04-11-2020,88986885,990,0,2,44.0,0,22.5
04-11-2020,88953784,1170,0,2,71.0,1,16.48
04-11-2020,37148024,875,0,2,47.0,1,18.62
04-11-2020,88932091,1090,0,2,55.0,1,19.82
04-11-2020,88919277,945,0,2,71.0,1,13.31
04-11-2020,32231694,945,0,2,62.0,0,15.24
04-11-2020,88850239,690,0,3,65.0,0,10.62
04-11-2020,38036154,750,0,3,56.0,2,13.39
04-11-2020,88814810,870,0,2,65.0,0,13.38
04-11-2020,88798459,885,0,2,57.0,2,15.53
04-11-2020,88556151,830,0,2,58.0,1,14.31
04-11-2020,39195198,900,0,2,56.0,2,16.07
04-11-2020,34568795,830,0,2,58.0,0,14.31
04-11-2020,88458083,800,0,2,74.0,0,10.81
04-11-2020,88458075,1100,0,3,74.0,0,14.86
04-11-2020,88457601,1075,0,2,71.0,0,15.14
04-11-2020,88457598,905,0,2,67.0,0,13.51
04-11-2020,88457593,930,0,3,83.0,0,11.2
04-11-2020,88423942,950,0,3,60.0,4,15.83
04-11-2020,88039137,880,0,2,62.0,8,14.19
04-11-2020,88087342,900,0,3,52.0,2,17.31
04-11-2020,88087049,800,0,2,89.0,1,8.99
04-11-2020,89047099,920,0,3,70.0,0,13.14
04-11-2020,30625030,1000,0,4,80.0,3,12.5
04-11-2020,88979367,1100,0,2,55.0,2,20.0
04-11-2020,88974558,750,0,2,54.0,1,13.89
04-11-2020,88971073,1100,0,2,55.0,3,20.0
04-11-2020,88122409,1200,0,3,80.0,1,15.0
04-11-2020,88726478,1200,0,3,65.0,7,18.46
04-11-2020,88901051,1200,0,2,80.0,2,15.0
04-11-2020,88826262,750,0,2,52.0,1,14.42
04-11-2020,81382518,1200,0,2,65.0,2,18.46
04-11-2020,88792267,850,0,3,82.0,9,10.37
04-11-2020,88792195,1150,0,3,92.0,5,12.5
04-11-2020,88762850,1100,0,3,85.0,1,12.94
04-11-2020,88714539,1200,0,2,77.0,4,15.58
04-11-2020,84247847,1200,0,3,102.0,10,11.76
04-11-2020,30726387,990,0,2,65.0,5,15.23
04-11-2020,88507582,1100,0,2,55.0,3,20.0
04-11-2020,28054394,660,0,2,35.0,5,18.86
04-11-2020,38615132,1100,0,3,76.0,2,14.47
04-11-2020,88207759,1100,0,2,60.0,2,18.33
04-11-2020,88201621,1100,0,2,70.0,1,15.71
04-11-2020,88004616,1150,0,2,70.0,2,16.43
04-11-2020,87990197,920,0,3,67.0,6,13.73
04-11-2020,87821786,850,0,2,65.0,1,13.08
04-11-2020,87663134,1200,0,2,70.0,4,17.14
04-11-2020,27164500,1100,0,4,90.0,0,12.22
04-11-2020,87462298,975,0,3,90.0,7,10.83
04-11-2020,87437198,950,0,3,70.0,4,13.57
04-11-2020,85407309,850,0,2,50.0,0,17.0
04-11-2020,89021806,1100,0,3,71.0,5,15.49
04-11-2020,89008610,950,0,3,71.0,1,13.38
04-11-2020,89008545,990,0,4,103.0,5,9.61
04-11-2020,33839364,980,0,3,82.0,4,11.95
04-11-2020,88959931,1150,1,2,85.0,3,13.53
04-11-2020,88931309,950,0,3,70.0,2,13.57
04-11-2020,88903176,830,0,3,72.0,0,11.53
04-11-2020,88892708,1100,0,2,60.0,0,18.33
04-11-2020,88858449,1150,0,2,70.0,4,16.43
04-11-2020,85557009,1155,0,3,84.0,3,13.75
04-11-2020,88772332,1200,0,2,75.0,0,16.0
04-11-2020,88642223,1000,0,2,80.0,2,12.5
04-11-2020,88250178,1105,0,2,79.0,1,13.99
04-11-2020,88030752,1100,0,2,75.0,0,14.67
04-11-2020,88035584,1050,0,2,80.0,3,13.12
04-11-2020,88022981,1100,0,3,74.0,0,14.86
04-11-2020,88078682,1130,0,3,85.0,1,13.29
04-11-2020,88116161,1200,0,2,82.0,1,14.63
04-11-2020,88107780,950,0,3,70.0,1,13.57
04-11-2020,81264357,1150,0,3,90.0,5,12.78
04-11-2020,89096762,1200,0,3,90.0,1,13.33
04-11-2020,89045040,950,0,2,55.0,4,17.27
04-11-2020,88989619,1100,0,3,85.0,4,12.94
04-11-2020,88739436,850,0,2,56.0,2,15.18
04-11-2020,1835863,1050,0,2,60.0,2,17.5
04-11-2020,1944405,1200,0,2,100.0,1,12.0
04-11-2020,84729797,1020,0,3,88.0,3,11.59
04-11-2020,86276733,1000,0,2,80.0,0,12.5
04-11-2020,89147263,750,0,3,76.0,3,9.87
04-11-2020,89123358,1095,0,2,75.0,3,14.6
04-11-2020,88967334,950,0,4,78.0,7,12.18
04-11-2020,88933929,1200,0,3,83.0,3,14.46
04-11-2020,86980005,950,0,3,86.0,4,11.05
04-11-2020,88754489,980,0,2,49.0,5,20.0
04-11-2020,88564180,750,0,3,80.0,1,9.38
04-11-2020,88458101,870,0,2,65.0,0,13.38
04-11-2020,88183125,1200,0,3,80.0,4,15.0
04-11-2020,89104281,750,0,2,50.0,3,15.0
04-11-2020,89078020,850,0,2,65.0,0,13.08
04-11-2020,89017335,920,0,3,75.0,3,12.27
04-11-2020,83924479,775,0,2,47.0,2,16.49
04-11-2020,88932424,900,0,2,55.0,5,16.36
04-11-2020,39967947,1050,0,2,60.0,2,17.5
04-11-2020,88882648,725,0,2,48.0,4,15.1
04-11-2020,88852163,1100,1,3,85.0,6,12.94
04-11-2020,88844084,950,0,2,68.0,1,13.97
04-11-2020,88818568,1100,1,3,75.0,5,14.67
04-11-2020,88794075,1000,0,3,75.0,2,13.33
04-11-2020,88781248,900,0,3,67.0,3,13.43
04-11-2020,88739820,1100,0,4,87.0,4,12.64
04-11-2020,88662492,980,0,3,80.0,1,12.25
04-11-2020,88620254,1200,0,2,60.0,2,20.0
04-11-2020,88572766,800,0,2,70.0,0,11.43
04-11-2020,27734970,900,0,2,60.0,1,15.0
04-11-2020,88454308,1040,0,3,102.0,1,10.2
04-11-2020,88410899,1000,0,2,78.0,1,12.82
04-11-2020,81374112,800,0,2,44.0,4,18.18
04-11-2020,88237296,1000,0,2,60.0,0,16.67
04-11-2020,40291380,900,0,2,65.0,3,13.85
04-11-2020,86780305,1050,0,2,65.0,0,16.15
04-11-2020,81394154,1200,0,2,60.0,1,20.0
04-11-2020,87540683,1200,0,2,72.0,0,16.67
04-11-2020,89019762,900,0,3,70.0,3,12.86
04-11-2020,89009852,765,0,3,55.0,1,13.91
04-11-2020,88973620,1150,0,2,80.0,4,14.38
04-11-2020,88944740,890,0,2,72.0,2,12.36
04-11-2020,88933023,1200,0,4,105.0,7,11.43
04-11-2020,83407918,960,0,2,50.0,2,19.2
04-11-2020,88860808,980,0,2,50.0,3,19.6
04-11-2020,88378779,850,0,2,44.0,0,19.32
04-11-2020,88733650,1000,0,3,54.0,3,18.52
04-11-2020,88695096,890,0,2,70.0,2,12.71
04-11-2020,88673697,900,0,2,42.0,1,21.43
04-11-2020,88663821,1100,0,4,94.0,2,11.7
04-11-2020,88343805,800,0,2,46.0,1,17.39
04-11-2020,37580128,1130,0,2,85.0,0,13.29
04-11-2020,87303060,1100,0,2,80.0,1,13.75
04-11-2020,89109365,750,0,3,60.0,2,12.5
04-11-2020,89103490,750,0,3,70.0,3,10.71
04-11-2020,89030474,950,0,2,60.0,6,15.83
04-11-2020,89021867,950,0,3,68.0,3,13.97
04-11-2020,89006221,975,0,3,75.0,8,13.0
04-11-2020,89004054,875,0,3,60.0,0,14.58
04-11-2020,88996228,900,0,2,58.0,2,15.52
04-11-2020,88988223,990,0,3,78.0,2,12.69
04-11-2020,88979523,975,0,3,80.0,4,12.19
04-11-2020,88949861,1100,1,3,80.0,1,13.75
04-11-2020,26489834,1200,0,2,100.0,0,12.0
04-11-2020,39809525,850,0,3,65.0,1,13.08
04-11-2020,88918488,1000,0,3,80.0,2,12.5
04-11-2020,88917734,980,0,2,73.0,1,13.42
04-11-2020,88911514,1150,0,3,75.0,3,15.33
04-11-2020,81807928,900,0,3,67.0,2,13.43
04-11-2020,39907467,975,0,2,70.0,4,13.93
04-11-2020,29403721,1190,0,3,86.0,6,13.84
04-11-2020,81244003,900,0,2,65.0,4,13.85
04-11-2020,32958038,950,0,2,56.0,2,16.96
04-11-2020,88850631,850,0,2,48.0,1,17.71
04-11-2020,35815101,1200,0,4,80.0,1,15.0
04-11-2020,88785210,1200,0,2,66.0,4,18.18
04-11-2020,88773671,1200,0,2,52.0,4,23.08
04-11-2020,88746449,950,0,2,61.0,0,15.57
04-11-2020,82336423,1195,0,3,68.0,2,17.57
04-11-2020,88689568,850,0,3,70.0,5,12.14
04-11-2020,88651862,1100,0,2,60.0,0,18.33
04-11-2020,38874727,955,0,3,56.0,6,17.05
04-11-2020,88596953,1025,0,2,75.0,1,13.67
04-11-2020,88589571,850,0,2,45.0,1,18.89
04-11-2020,81523589,850,0,2,60.0,0,14.17
04-11-2020,84089960,925,0,2,63.0,1,14.68
04-11-2020,32129644,1050,1,2,60.0,1,17.5
04-11-2020,35340366,775,0,3,50.0,0,15.5
04-11-2020,36162712,875,0,3,74.0,0,11.82
04-11-2020,88468232,1100,0,2,71.0,2,15.49
04-11-2020,88388358,852,0,2,30.0,9,28.4
04-11-2020,88176428,900,0,2,85.0,0,10.59
04-11-2020,88276833,795,0,3,68.0,4,11.69
04-11-2020,36950630,800,0,3,61.0,2,13.11
04-11-2020,88217612,1000,0,2,60.0,0,16.67
04-11-2020,87668132,1200,0,2,81.0,3,14.81
04-11-2020,88983476,1150,0,3,97.0,4,11.86
04-11-2020,88918860,1000,0,2,55.0,2,18.18
04-11-2020,88846932,1150,0,3,83.0,2,13.86
04-11-2020,36846930,1100,0,2,60.0,0,18.33
04-11-2020,2136681,1100,0,2,63.0,1,17.46
04-11-2020,88126947,1200,0,2,54.0,0,22.22
04-11-2020,85865896,1150,0,2,80.0,5,14.38
04-11-2020,88981295,825,0,4,85.0,2,9.71
04-11-2020,88807213,1175,0,3,100.0,1,11.75
04-11-2020,88593205,1100,0,3,70.0,4,15.71
04-11-2020,89066067,900,0,2,65.0,2,13.85
04-11-2020,89048445,950,0,2,77.0,6,12.34
04-11-2020,89018665,1000,0,3,75.0,3,13.33
04-11-2020,88970639,999,0,2,63.0,3,15.86
04-11-2020,88901880,690,0,3,67.0,6,10.3
04-11-2020,88772998,1200,0,2,56.0,1,21.43
04-11-2020,88454248,995,0,3,90.0,1,11.06
04-11-2020,34087512,995,0,3,90.0,1,11.06
04-11-2020,89127687,1150,0,2,60.0,6,19.17
04-11-2020,89091343,1150,0,2,52.0,1,22.12
04-11-2020,29475808,1100,0,2,70.0,1,15.71
04-11-2020,89105516,1200,0,3,80.0,1,15.0
04-11-2020,83039155,850,0,3,90.0,6,9.44
04-11-2020,89033094,900,0,3,80.0,5,11.25
04-11-2020,89006595,980,0,3,75.0,4,13.07
04-11-2020,1921036,900,0,2,60.0,1,15.0
04-11-2020,88994426,950,0,2,75.0,1,12.67
04-11-2020,88982439,1200,0,3,90.0,2,13.33
04-11-2020,88980910,1100,0,3,71.0,11,15.49
04-11-2020,88874581,820,0,2,65.0,3,12.62
04-11-2020,88871357,850,0,2,55.0,2,15.45
04-11-2020,88871182,1000,0,2,60.0,1,16.67
04-11-2020,88773551,1200,0,2,81.0,4,14.81
04-11-2020,88843172,1200,0,4,85.0,1,14.12
04-11-2020,88825205,1099,0,2,68.0,2,16.16
04-11-2020,88790397,950,0,2,82.0,2,11.59
04-11-2020,88728730,590,0,2,42.0,1,14.05
04-11-2020,29458995,900,0,2,65.0,2,13.85
04-11-2020,88593455,1100,0,3,82.0,2,13.41
04-11-2020,88627322,1000,0,2,55.0,3,18.18
04-11-2020,88556959,875,0,2,56.0,3,15.62
04-11-2020,88447489,1100,0,2,55.0,3,20.0
04-11-2020,40579547,850,0,2,60.0,2,14.17
04-11-2020,88379465,895,0,3,60.0,1,14.92
04-11-2020,88215796,1200,0,3,90.0,1,13.33
04-11-2020,81832869,1110,0,2,65.0,1,17.08
04-11-2020,34666410,1050,0,4,82.0,0,12.8
04-11-2020,88951573,950,0,2,60.0,6,15.83
04-11-2020,88862606,830,0,3,69.0,0,12.03
04-11-2020,88666046,1000,0,3,80.0,3,12.5
04-11-2020,88612692,1200,0,2,90.0,0,13.33
04-11-2020,88489450,840,0,2,60.0,1,14.0
04-11-2020,35201855,1200,0,3,95.0,3,12.63
04-11-2020,87302813,975,0,2,75.0,1,13.0
04-11-2020,89121913,900,0,4,85.0,8,10.59
04-11-2020,89121837,900,0,4,85.0,7,10.59
04-11-2020,88929603,800,0,2,60.0,2,13.33
04-11-2020,87518405,1200,0,2,75.0,1,16.0
04-11-2020,89021485,1200,1,3,90.0,0,13.33
04-11-2020,40013711,975,0,2,58.0,1,16.81
04-11-2020,88365587,1000,0,4,90.0,5,11.11
04-11-2020,89116195,850,0,3,85.0,3,10.0
04-11-2020,33401410,1020,0,3,69.0,0,14.78
04-11-2020,34892311,1010,0,3,85.0,0,11.88
04-11-2020,89051757,790,0,2,55.0,1,14.36
04-11-2020,89041889,1100,0,3,80.0,5,13.75
04-11-2020,88932795,1195,0,3,75.0,3,15.93
04-11-2020,87590288,1175,0,3,80.0,1,14.69
04-11-2020,88976126,900,0,3,80.0,5,11.25
04-11-2020,86133919,950,0,4,83.0,5,11.45
04-11-2020,88947742,1100,0,3,75.0,4,14.67
04-11-2020,88905937,800,0,2,50.0,0,16.0
04-11-2020,84365350,900,0,3,80.0,4,11.25
04-11-2020,88800425,1200,0,3,68.0,1,17.65
04-11-2020,88654441,1100,0,2,73.0,1,15.07
04-11-2020,88034918,1100,0,3,77.0,1,14.29
04-11-2020,82203886,1099,0,4,86.0,1,12.78
04-11-2020,88179698,1100,0,3,78.0,1,14.1
04-11-2020,88086053,1200,0,2,60.0,4,20.0
04-11-2020,87217812,1000,0,2,65.0,0,15.38
04-11-2020,84559493,1000,0,2,45.0,0,22.22
04-11-2020,89076078,850,0,2,60.0,2,14.17
04-11-2020,86210273,850,0,2,55.0,2,15.45
04-11-2020,88660413,850,0,3,51.0,3,16.67
04-11-2020,88599909,995,0,2,49.0,2,20.31
04-11-2020,85123817,1125,0,2,65.0,1,17.31
04-11-2020,84599990,1200,0,3,63.0,6,19.05
04-11-2020,88952441,990,0,2,58.0,2,17.07
04-11-2020,88931356,1100,0,2,45.0,0,24.44
04-11-2020,38563585,1000,0,2,45.0,5,22.22
04-11-2020,88618737,850,0,2,51.0,1,16.67
04-11-2020,88396967,950,0,3,85.0,4,11.18
04-11-2020,88371549,1150,0,2,90.0,6,12.78
04-11-2020,34293062,950,0,3,75.0,4,12.67
04-11-2020,88977981,990,0,2,75.0,0,13.2
04-11-2020,88835320,1080,0,3,84.0,9,12.86
04-11-2020,88696456,900,0,2,70.0,3,12.86
04-11-2020,37854341,800,0,2,50.0,0,16.0
04-11-2020,88997137,875,0,3,65.0,1,13.46
04-11-2020,88907158,895,0,3,69.0,1,12.97
04-11-2020,39104975,1100,0,4,101.0,3,10.89
04-11-2020,88714291,1100,0,2,41.0,5,26.83
04-11-2020,88701850,1098,0,2,56.0,0,19.61
04-11-2020,32174641,1150,0,2,85.0,4,13.53
04-11-2020,28673676,975,0,2,70.0,2,13.93
04-11-2020,89126530,1200,1,2,105.0,3,11.43
04-11-2020,88322874,1200,0,3,75.0,2,16.0
04-11-2020,88114410,1150,0,2,80.0,0,14.38
04-11-2020,87680370,1050,0,2,60.0,1,17.5
04-11-2020,88050721,1150,0,2,65.0,4,17.69
04-11-2020,39120200,1150,0,2,56.0,2,20.54
04-11-2020,36412130,900,0,2,50.0,0,18.0
04-11-2020,30937106,925,0,2,50.0,4,18.5
04-11-2020,33897541,1100,0,3,82.0,4,13.41
04-11-2020,88418766,800,0,2,80.0,2,10.0
04-11-2020,88258076,1100,0,3,75.0,0,14.67
